id,year,month,day,tmin,tmax,mean_cloud,wind,prcp,wet_day
309,6487,3,17,-9.69495,-1.22052,0.859387,4.56837,0,0
309,6487,3,18,-7.445,2.34679,1,4.71274,5.20847,1
309,6487,3,19,-7.70062,3.01262,0.899131,5.02543,2.95692,1
309,6487,3,20,-8.51642,11.1207,0.895041,3.35907,0,0
309,6487,3,21,-9.18174,0.286916,0.98656,3.71255,11.4287,1
309,6487,3,22,-8.94349,2.07383,0.899324,4.42516,0,0
309,6487,3,23,-8.32202,6.13116,0.782773,5.91537,0,0
309,6487,3,24,-12.7078,-5.29634,0.962934,0,11.6337,1
309,6487,3,25,-5.76323,-3.70454,0.997463,4.30079,1.85315,1
309,6487,3,26,-9.18012,1.20803,0.937438,2.91598,0,0
309,6487,3,27,-5.73931,1.66394,0.987139,4.79077,1.26146,1
309,6487,3,28,-7.45537,-1.51398,1,7.7944,4.26558,1
309,6487,3,29,-11.2024,2.50728,0.929661,0.854157,0,0
309,6487,3,30,-3.83139,1.71188,0.995542,3.33394,4.59798,1
309,6487,3,31,-6.17517,5.40934,0.976806,0,0.00769708,1
309,6487,4,1,-5.18487,1.01142,0.654611,1.32549,0,0
309,6487,4,2,-8.26322,-5.2038,0.940878,3.39162,1.514,1
309,6487,4,3,-8.99334,-0.625712,0.918794,3.85565,2.65327,1
309,6487,4,4,-10.1135,0.249552,0.467179,2.80524,0,0
309,6487,4,5,-6.62305,0.215927,0.977707,2.19619,0.582593,1
309,6487,4,6,-8.68141,5.16859,0.939745,1.04289,0.357132,1
309,6487,4,7,-10.0812,-2.10213,0.858411,1.65759,5.12046,1
309,6487,4,8,-5.06562,2.52275,0.951593,2.71128,0.0713918,1
309,6487,4,9,-6.27225,9.28137,0.908577,2.31641,0.178133,1
309,6487,4,10,-8.39536,1.53818,0.902262,0,13.2515,1
309,6487,4,11,-6.36067,-1.65274,0.926505,3.29822,7.66296,1
309,6487,4,12,-5.66787,-0.0019027,0.434194,1.37637,0,0
309,6487,4,13,-7.31411,2.88614,0.887605,1.20127,2.03402,1
309,6487,4,14,-7.9616,10.4155,0.371262,0,0,0
309,6487,4,15,-4.94573,3.33723,0.871555,1.59941,2.92282,1
309,6487,4,16,-7.84579,-4.55824,0.489208,0.757086,0,0
309,6487,4,17,-3.1942,2.0231,0.868172,0.833951,3.82632,1
309,6487,4,18,-3.33835,3.41865,0.925705,1.11355,0.807855,1
309,6487,4,19,-4.54542,-2.07547,0.891887,1.72336,3.48274,1
309,6487,4,20,-5.49615,-0.348711,0.939486,0.902951,0.114421,1
309,6487,4,21,-2.55517,-0.866805,0.951435,0,5.01453,1
309,6487,4,22,-3.91075,-0.191738,0.903291,0.593454,13.6995,1
309,6487,4,23,-5.45341,3.45847,0.599957,0.705058,0,0
309,6487,4,24,-3.98959,-3.69234,0.922841,1.23075,1.0745,1
309,6487,4,25,-3.69247,-3.03686,0.84537,0.61412,0.402333,1
309,6487,4,26,-4.66665,12.279,0.373803,1.52908,0,0
309,6487,4,27,-1.33349,2.43539,0.888292,0,0.30319,1
309,6487,4,28,-6.10129,6.80222,0.40524,0.801865,0,0
309,6487,4,29,-1.46087,2.54542,0.757783,1.00804,4.74813,1
309,6487,4,30,-4.25772,7.91843,0.742105,0.0269236,2.97,1
309,6487,5,1,-5.14781,2.10039,0.915524,0,3.07674,1
309,6487,5,2,-2.10682,1.05677,0.818743,1.03256,0.247258,1
309,6487,5,3,-4.81792,9.35548,0.696621,0,0,0
309,6487,5,4,-5.78874,8.17335,0.437133,0.728787,0,0
309,6487,5,5,-5.07094,7.13015,0.58289,0,0,0
309,6487,5,6,-1.76245,-0.278669,0.89932,0.59186,1.08279,1
309,6487,5,7,1.41238,3.46899,0.969077,0.450763,1.57252,1
309,6487,5,8,-2.38522,1.48548,0.968928,0.44056,0,0
309,6487,5,9,-1.26901,8.56003,0.982665,1.72072,0.293454,1
309,6487,5,10,-3.67429,2.81717,0.701748,0,0,0
309,6487,5,11,-5.23793,2.20361,0.230517,0.225181,0,0
309,6487,5,12,-0.445711,5.26231,0.973071,0.655175,5.20052,1
309,6487,5,13,0.356873,4.23752,0.911741,0.0222155,0.0363425,1
309,6487,5,14,0.73513,10.2031,0.977525,1.53056,0.247105,1
309,6487,5,15,-2.68143,0.015708,0.771499,0.264732,0,0
309,6487,5,16,-2.63523,6.1242,0.129945,0.157303,0,0
309,6487,5,17,-0.335979,3.03387,0.822953,0.71277,0.29673,1
309,6487,5,18,-0.861621,5.21813,0.532387,0.61107,0,0
309,6487,5,19,-1.1458,10.6543,0.998917,0,0.491591,1
309,6487,5,20,-1.35369,13.6431,0.414857,1.24929,0,0
309,6487,5,21,0.401292,7.94712,0.844346,1.32333,1.53863,1
309,6487,5,22,0.905658,6.76864,0.490192,1.99934,0,0
309,6487,5,23,-0.668915,2.551,0.87031,0.781802,0.375674,1
309,6487,5,24,0.679517,4.9193,0.897015,0.259419,9.61458,1
309,6487,5,25,2.3411,7.06669,0.869508,0.446271,0.0996271,1
309,6487,5,26,1.12549,7.19098,0.780242,0.762976,0.0637049,1
309,6487,5,27,1.23199,6.43173,0.909608,1.54363,3.71948,1
309,6487,5,28,-1.74746,4.48956,0.359255,0,0,0
309,6487,5,29,1.52506,3.45337,0.973645,0.191888,0,0
309,6487,5,30,2.31409,4.38807,0.915626,1.81972,0.0170369,1
309,6487,5,31,1.2848,4.90368,0.814068,1.1315,0.405528,1
309,6487,6,1,-0.0901675,6.62671,0.245443,2.6958,0,0
309,6487,6,2,2.7568,6.59701,0.878931,3.1043,4.50745,1
309,6487,6,3,3.76318,6.51846,0.849693,3.38272,1.62924,1
309,6487,6,4,1.03864,6.68093,0.748794,2.56603,0,0
309,6487,6,5,1.49845,11.8506,0.869756,2.53832,0.380189,1
309,6487,6,6,4.72939,7.75407,0.950273,1.91459,8.15008,1
309,6487,6,7,5.01674,5.13941,0.891929,2.08727,4.36464,1
309,6487,6,8,0.628392,10.4303,0.91118,1.11213,0,0
309,6487,6,9,4.04096,10.4659,0.932915,2.67098,2.7149,1
309,6487,6,10,0.778826,4.77913,1,0.72152,0,0
309,6487,6,11,3.70118,8.15646,0.928088,2.33598,0.35528,1
309,6487,6,12,0.651709,12.1395,0.508758,0.645324,0,0
309,6487,6,13,7.19137,14.7141,1,2.47715,2.86959,1
309,6487,6,14,1.55068,13.6419,0.936353,2.26704,0,0
309,6487,6,15,4.0042,8.34575,1,2.77624,1.25732,1
309,6487,6,16,1.33674,15.113,0.790421,3.03825,0,0
309,6487,6,17,3.67059,8.91519,0.918144,5.38288,0.727682,1
309,6487,6,18,0.701247,10.0063,0.859433,5.31732,0,0
309,6487,6,19,3.98992,8.23475,0.929528,1.63938,4.10449,1
309,6487,6,20,1.53675,10.6011,0.685307,0.762661,0,0
309,6487,6,21,7.23396,11.0493,0.924446,4.0778,0.85139,1
309,6487,6,22,5.99723,12.3942,0.514522,4.23728,0,0
309,6487,6,23,3.52687,8.40136,0.871607,4.18009,1.95258,1
309,6487,6,24,7.92143,13.5479,0.892546,1.00594,0.458344,1
309,6487,6,25,4.42093,16.1313,0.575817,3.74604,0,0
309,6487,6,26,6.12469,18.9116,0.805751,2.42989,0,0
309,6487,6,27,5.41247,13.7317,0.930025,2.07853,3.16492,1
309,6487,6,28,4.19971,18.8562,0.874472,2.24423,0,0
309,6487,6,29,8.2788,9.76777,0.915099,2.26155,1.72259,1
309,6487,6,30,4.46864,15.0133,0.642642,1.55265,0,0
309,6487,7,1,10.9827,18.3385,0.797379,0.600842,0,0
309,6487,7,2,11.2407,16.8882,0.947637,2.63112,4.16713,1
309,6487,7,3,10.5784,19.1188,0.972978,0.00462737,0.456072,1
309,6487,7,4,10.9794,16.7438,0.919696,1.15196,1.74694,1
309,6487,7,5,12.7359,15.831,0.851761,0,1.85211,1
309,6487,7,6,11.9861,21.2236,0.440891,0.463221,0,0
309,6487,7,7,8.20693,22.1286,0.201767,0,0,0
309,6487,7,8,12.1265,20.1857,0.84806,0.606037,2.14276,1
309,6487,7,9,9.32929,19.566,0.883178,0.310714,3.75711,1
309,6487,7,10,11.4075,24.956,0.900778,0.0153205,4.00982,1
309,6487,7,11,10.8951,18.7473,0.394444,0,0,0
309,6487,7,12,9.13961,19.9792,0.624397,0,2.75987,1
309,6487,7,13,9.29026,16.7421,0.767806,0,6.02236,1
309,6487,7,14,13.0902,19.9034,0.91494,0,1.74411,1
309,6487,7,15,7.83744,21.3882,0.287708,0,0,0
309,6487,7,16,10.6639,17.1715,0.839962,0,2.65619,1
309,6487,7,17,10.4688,23.6788,0.123212,0,0,0
309,6487,7,18,10.8147,21.4301,0.228352,0,0,0
309,6487,7,19,11.8449,26.9622,0.899719,0,1.77725,1
309,6487,7,20,9.17901,19.1164,0.487273,0,0,0
309,6487,7,21,11.2698,12.3462,0.676586,0,0.669388,1
309,6487,7,22,10.506,20.4715,0.130286,0,0,0
309,6487,7,23,9.69882,17.992,0.372647,0,0,0
309,6487,7,24,11.4131,14.8462,0.789424,0,1.3149,1
309,6487,7,25,11.2739,21.9878,0.97272,0,1.73455,1
309,6487,7,26,10.1646,15.0513,0.855159,0,4.96347,1
309,6487,7,27,10.8957,22.9483,0.713246,0.024588,0,0
309,6487,7,28,10.2984,12.6979,0.930053,0.290128,0.211924,1
309,6487,7,29,12.1756,26.0191,0.822191,0.59611,0.586227,1
309,6487,7,30,12.6842,19.1732,0.775946,0.647062,0.0528688,1
309,6487,7,31,8.49883,17.3178,0.614193,0.775249,0,0
309,6487,8,1,5.39581,15.8427,0.789994,0,2.6996,1
309,6487,8,2,5.78367,19.4749,0.755275,1.61843,3.35951,1
309,6487,8,3,8.51692,16.9283,0.896459,0,1.59511,1
309,6487,8,4,6.45215,12.169,0.846606,0,0.497749,1
309,6487,8,5,7.64555,19.1314,0.931954,0.0215757,6.27817,1
309,6487,8,6,3.98829,12.2741,1,0.66997,0,0
309,6487,8,7,6.62606,15.4761,0.88205,1.10854,1.07054,1
309,6487,8,8,4.98238,15.4716,0.916352,2.11512,1.94872,1
309,6487,8,9,6.83411,14.7689,0.964344,0.964267,0.906421,1
309,6487,8,10,5.47287,17.6593,0.981712,0.900831,0,0
309,6487,8,11,6.58112,13.3539,0.955462,0,0.653452,1
309,6487,8,12,3.11568,14.433,0.700916,0.25179,0,0
309,6487,8,13,7.49641,14.4002,0.924436,3.09794,3.8497,1
309,6487,8,14,6.53196,16.1406,0.568589,1.80631,0,0
309,6487,8,15,2.48377,18.6829,0.523497,1.03108,0,0
309,6487,8,16,6.39581,9.73123,0.959734,2.71575,4.22535,1
309,6487,8,17,8.38443,12.0187,1,1.20054,1.65218,1
309,6487,8,18,7.88104,10.1079,0.954895,2.68762,0.930397,1
309,6487,8,19,4.86634,12.0301,0.992146,1.89396,0.304552,1
309,6487,8,20,6.77089,10.9318,0.996453,1.40499,0.72234,1
309,6487,8,21,5.29851,8.82221,0.857486,0,0,0
309,6487,8,22,7.06531,14.4849,0.911287,2.56149,8.19858,1
309,6487,8,23,6.20684,7.65329,1,1.60518,2.15949,1
309,6487,8,24,4.70075,14.2047,0.974929,0.0998107,1.35646,1
309,6487,8,25,3.15958,14.688,0.773513,3.10038,0,0
309,6487,8,26,2.44356,14.8999,0.856921,0.217087,0,0
309,6487,8,27,3.0563,10.7912,0.899044,0.75606,1.92289,1
309,6487,8,28,5.0067,6.46322,0.951855,2.82869,1.84345,1
309,6487,8,29,1.5679,12.0156,0.740179,0,0,0
309,6487,8,30,3.95615,7.04725,0.769233,2.91218,0,0
309,6487,8,31,4.35393,9.05975,0.948497,0,2.42427,1
309,6487,9,1,8.67221,13.1718,0.954901,0,1.71089,1
309,6487,9,2,7.81445,19.1027,0.953661,0.342303,3.02816,1
309,6487,9,3,4.31172,14.4315,0.590204,1.1494,0,0
309,6487,9,4,7.8683,19.5869,1,0.118505,0,0
309,6487,9,5,4.88989,17.5042,0.889054,0.938856,1.65151,1
309,6487,9,6,4.69035,7.58429,1,0.921707,0.14854,1
309,6487,9,7,4.01294,7.56392,0.941546,0.50132,1.97246,1
309,6487,9,8,8.13374,9.85113,0.850188,0.377696,3.70109,1
309,6487,9,9,5.22279,14.0933,0.958503,0.868312,3.02688,1
309,6487,9,10,5.71837,10.4419,0.868925,0,0.596526,1
309,6487,9,11,0.933744,16.0486,0.55986,0.193556,0,0
309,6487,9,12,5.49445,8.76665,0.979829,0,3.12998,1
309,6487,9,13,3.15205,10.5799,0.551597,0.220167,0,0
309,6487,9,14,2.51721,4.36613,0.967158,0.598039,0.913327,1
309,6487,9,15,4.23449,13.7746,0.835299,0.360142,0,0
309,6487,9,16,5.27196,6.44906,0.928466,0.21735,9.75687,1
309,6487,9,17,2.99102,3.92542,0.925385,0,0.2283,1
309,6487,9,18,2.31967,6.44472,0.989164,0.176924,43.184,1
309,6487,9,19,3.47348,11.1973,0.819239,0.535918,0,0
309,6487,9,20,5.27045,14.9841,0.982667,0,1.61951,1
309,6487,9,21,1.55832,2.87322,0.930061,0.253592,1.42479,1
309,6487,9,22,4.05167,4.41007,0.985366,0,0.188967,1
309,6487,9,23,0.932487,12.5678,0.859415,0.0849325,2.20203,1
309,6487,9,24,2.97826,7.24466,0.88774,0.302954,0.192309,1
309,6487,9,25,0.808515,9.85886,0.924101,0.342106,2.45417,1
309,6487,9,26,4.6822,6.41834,0.942992,0,13.2737,1
309,6487,9,27,2.72136,9.24881,0.901131,0,0.0358435,1
309,6487,9,28,3.29057,9.9925,0.904168,0,0.764542,1
309,6487,9,29,1.65102,8.10861,0.914786,0,0.12815,1
309,6487,9,30,2.65904,7.984,0.97617,0,0.10744,1
309,6487,10,1,3.23037,11.7107,0.920664,0,5.15708,1
309,6487,10,2,2.62632,9.76404,0.93674,0,6.97233,1
309,6487,10,3,0.410727,10.0957,0.918742,0,1.81621,1
309,6487,10,4,1.91294,4.10592,0.896063,0,8.52707,1
309,6487,10,5,2.75559,13.8477,0.991101,0,0,0
309,6487,10,6,1.66194,4.06217,0.894562,0,1.13942,1
309,6487,10,7,-1.08238,3.55607,0.789586,0,0,0
309,6487,10,8,0.600138,9.89254,0.93786,0,4.03714,1
309,6487,10,9,-2.64322,8.04493,0.542987,0,0,0
309,6487,10,10,0.109461,5.20253,0.960263,0,1.58451,1
309,6487,10,11,-2.54993,-0.154703,0.442665,0,0,0
309,6487,10,12,-2.15234,-1.14671,0.422258,0,0,0
309,6487,10,13,-0.643429,5.5666,0.888316,0,0.486933,1
309,6487,10,14,-1.36766,4.45571,0.426974,0,0,0
309,6487,10,15,2.28434,5.74896,1,0,0.348245,1
309,6487,10,16,-1.61035,1.15401,0.85671,0,4.44853,1
309,6487,10,17,-0.735439,1.61442,0.846263,0,3.20131,1
309,6487,10,18,0.0990887,2.10724,0.967833,0,1.65224,1
309,6487,10,19,-2.97586,7.82629,0.38718,0,0,0
309,6487,10,20,-1.06804,10.8198,0.391907,0,0,0
309,6487,10,21,0.452776,14.7569,0.847985,0,1.04942,1
309,6487,10,22,-3.01943,4.86532,0.887232,0,2.90961,1
309,6487,10,23,-2.56464,3.22165,0.864194,0.159569,5.54378,1
309,6487,10,24,-3.97795,-3.39638,0.865033,0.105732,7.35325,1
309,6487,10,25,-7.10025,6.31305,0.389516,0,0,0
309,6487,10,26,-2.60444,0.489615,0.8437,0.308808,1.11347,1
309,6487,10,27,-1.59745,-0.430478,0.781088,0.759258,0.301671,1
309,6487,10,28,-1.06586,2.95134,0.984497,0.838939,0.673974,1
309,6487,10,29,-4.86536,3.86148,0.539028,0,0,0
309,6487,10,30,-2.71098,-1.89063,0.848369,1.71049,1.6191,1
309,6487,10,31,-6.10653,1.51835,0.734702,1.94066,0,0
309,6487,11,1,-5.32786,-0.919287,0.854894,3.33344,1.19037,1
309,6487,11,2,-7.19205,3.18985,0.41361,2.15948,0,0
309,6487,11,3,-5.47473,3.31081,0.954022,0.758108,1.17158,1
309,6487,11,4,-4.72791,-3.10826,0.669502,2.88119,0,0
309,6487,11,5,-6.12918,-0.899247,0.886468,3.68551,3.48782,1
309,6487,11,6,-6.96995,0.168709,0.898273,6.52921,0.396901,1
309,6487,11,7,-6.19217,3.12174,0.92045,7.06444,0.400463,1
309,6487,11,8,-5.60098,1.85434,0.835823,4.64074,0.987732,1
309,6487,11,9,-10.2855,-0.291268,0.334283,6.40786,0,0
309,6487,11,10,-6.66207,-6.30742,0.913026,5.85037,3.88479,1
309,6487,11,11,-6.61015,6.34154,0.965441,2.68057,3.03119,1
309,6487,11,12,-7.8072,-2.94809,0.94226,5.61674,5.7079,1
309,6487,11,13,-9.87808,1.65619,0.252701,2.60727,0,0
309,6487,11,14,-7.19303,2.70075,0.653858,2.81511,0,0
309,6487,11,15,-5.41364,1.67066,0.96452,5.62691,5.2908,1
309,6487,11,16,-9.64967,2.97473,0.801109,10.449,0.10635,1
309,6487,11,17,-5.64926,-2.7823,0.930236,7.96711,2.09974,1
309,6487,11,18,-9.10937,-3.39468,0.848157,5.07364,0.674736,1
309,6487,11,19,-8.33562,-3.05041,0.821308,6.03025,0,0
309,6487,11,20,-7.85841,8.02251,0.861053,3.79382,4.38224,1
309,6487,11,21,-7.56554,2.94587,0.735347,4.04877,17.5322,1
309,6487,11,22,-9.11541,-1.9848,0.594514,5.23451,0,0
309,6487,11,23,-8.72952,6.03003,0.649619,4.91226,2.49319,1
309,6487,11,24,-6.88844,-0.117087,0.838415,3.42861,0.786057,1
309,6487,11,25,-10.013,-4.39786,0.598614,4.08572,0,0
309,6487,11,26,-10.3341,4.86805,0.941432,4.43073,1.26456,1
309,6487,11,27,-11.8378,-1.14045,0.429441,5.62882,0,0
309,6487,11,28,-8.99098,2.34923,0.887217,4.1106,2.71253,1
309,6487,11,29,-12.5996,2.73107,0.465608,4.57913,0,0
309,6487,11,30,-10.5873,0.431951,0.886961,4.20238,2.89661,1
309,6487,12,1,-10.757,-7.47512,0.769608,4.33569,1.09704,1
309,6487,12,2,-13.5428,2.16385,0.766567,4.6269,0,0
309,6487,12,3,-13.2715,-6.4017,0.0531907,3.33297,0,0
309,6487,12,4,-14.0677,-5.9298,0,2.15127,0,0
309,6487,12,5,-7.10042,-5.32428,0.706457,4.29378,2.74636,1
309,6487,12,6,-4.8046,2.28972,1,3.36608,19.1493,1
309,6487,12,7,-8.024,-1.9025,0.290169,2.266,0,0
309,6487,12,8,-8.54084,-1.91423,0.827665,4.10524,0.349781,1
309,6487,12,9,-9.74555,-0.636123,0.641821,2.17326,0.835299,1
309,6487,12,10,-12.8146,-0.758123,0,2.35004,0,0
309,6487,12,11,-10.4163,-8.76964,0.731302,3.24669,3.73368,1
309,6487,12,12,-6.71019,-1.47069,0.784115,3.28641,4.84663,1
309,6487,12,13,-11.7338,-8.93823,0.767479,1.78662,0.318904,1
309,6487,12,14,-9.11278,-0.701593,0.741801,0.930142,0.5134,1
309,6487,12,15,-8.54637,4.22777,0.508494,2.12983,0,0
309,6487,12,16,-8.90553,-0.151778,0.418934,6.93324,0,0
309,6487,12,17,-10.061,-0.376994,0.753617,2.77433,0.830686,1
309,6487,12,18,-9.60534,0.170271,0.6237,3.32943,1.32452,1
309,6487,12,19,-9.02679,0.372723,0.80189,2.08219,10.0152,1
309,6487,12,20,-9.64685,-4.70525,0.709364,2.00524,3.27808,1
309,6487,12,21,-7.99526,0.977529,0.141149,2.46944,0,0
309,6487,12,22,-9.67659,-3.45314,0.532755,1.99227,0.354083,1
309,6487,12,23,-13.9419,-2.70687,0.637967,1.05951,0,0
309,6487,12,24,-8.32241,-2.78811,0.89201,2.95314,0.164921,1
309,6487,12,25,-7.66694,-5.41167,0.703932,1.68978,0.273345,1
309,6487,12,26,-7.66336,-1.66462,0.802183,1.52206,4.0919,1
309,6487,12,27,-8.92035,5.11049,0.824998,1.94422,0.166811,1
309,6487,12,28,-9.9803,3.46036,0.913514,2.71421,0.15171,1
309,6487,12,29,-10.7761,-2.20993,0.737101,3.12044,1.27221,1
309,6487,12,30,-14.4646,-0.238649,0.36641,3.38209,0,0
309,6487,12,31,-7.70442,-5.89589,0.726027,1.82663,2.75736,1
309,6488,1,1,-12.3292,-0.828954,1,1.75122,0,0
309,6488,1,2,-11.2996,4.9423,0.791101,2.27146,0,0
309,6488,1,3,-13.1948,-0.920163,0.926992,4.32565,0.0208322,1
309,6488,1,4,-17.3205,-7.66165,0.464217,0.56377,0,0
309,6488,1,5,-10.4926,-2.25799,0.925774,3.13451,15.8006,1
309,6488,1,6,-11.7453,4.15691,0.950551,1.70396,0,0
309,6488,1,7,-13.3628,-2.76872,0.943111,1.6273,4.24879,1
309,6488,1,8,-11.2184,-0.757559,0.852089,2.31716,2.63744,1
309,6488,1,9,-7.98495,-6.77393,0.955334,3.24536,2.78277,1
309,6488,1,10,-7.54418,2.88771,0.905254,2.2986,0.763659,1
309,6488,1,11,-10.8868,-0.725209,1,3.38698,5.79405,1
309,6488,1,12,-15.4604,-5.59625,0.855734,2.82816,0,0
309,6488,1,13,-11.2304,-6.83629,0.906671,1.38155,12.8704,1
309,6488,1,14,-8.5533,-1.75894,0.94832,0,4.2656,1
309,6488,1,15,-16.8224,-4.12058,0.664695,1.052,0,0
309,6488,1,16,-13.2543,-7.4218,0.932296,4.22604,1.73647,1
309,6488,1,17,-9.74836,-3.92258,0.885338,2.70776,3.57278,1
309,6488,1,18,-9.34616,-0.178882,0.864952,1.97749,2.47633,1
309,6488,1,19,-10.6083,1.8788,0.861097,1.55721,15.8949,1
309,6488,1,20,-14.0031,-6.91202,0.963744,2.2832,0.172701,1
309,6488,1,21,-13.5445,-0.328583,0.617834,0.458391,0,0
309,6488,1,22,-5.66549,0.251409,0.911457,1.85334,3.24307,1
309,6488,1,23,-13.845,-1.35467,0.953808,1.22427,10.2886,1
309,6488,1,24,-13.9007,-3.44073,0.541525,0.531872,0,0
309,6488,1,25,-15.3758,-6.01926,0.727467,2.23002,0,0
309,6488,1,26,-10.13,-2.29471,1,1.4611,12.5835,1
309,6488,1,27,-15.427,-3.68241,0.66683,1.56376,0,0
309,6488,1,28,-9.29757,-2.01972,0.908513,1.64698,3.64452,1
309,6488,1,29,-12.0079,-2.1053,0.7397,1.1048,0,0
309,6488,1,30,-14.3693,-2.67591,0.975113,1.02084,1.35509,1
309,6488,1,31,-11.7516,-0.763964,0.972379,1.37417,2.70002,1
309,6488,2,1,-9.80011,-0.232902,0.933989,1.92185,1.2736,1
309,6488,2,2,-9.56461,-3.96858,0.978356,1.34139,1.24612,1
309,6488,2,3,-11.3375,-0.804546,0.596536,0.820821,0,0
309,6488,2,4,-8.71319,2.27695,0.767717,0.531631,2.03309,1
309,6488,2,5,-13.8146,-5.19003,0.772466,0.239823,2.97501,1
309,6488,2,6,-10.0009,-4.46216,0.80488,0.00415975,7.15294,1
309,6488,2,7,-8.19317,-4.84966,0.746222,0.134116,0.498038,1
309,6488,2,8,-6.40398,-5.47788,0.859473,0,4.1689,1
309,6488,2,9,-12.2211,-1.89781,0.490483,0,0,0
309,6488,2,10,-11.1315,-0.349189,0.872876,0,1.61507,1
309,6488,2,11,-16.9908,-5.4167,0.296291,0,0,0
309,6488,2,12,-11.3913,-0.613244,0.689024,0,0,0
309,6488,2,13,-10.8391,4.54993,0.727177,0,1.05489,1
309,6488,2,14,-13.5259,-11.6117,0.744593,0,1.77564,1
309,6488,2,15,-12.1845,-4.51411,0.243392,0,0,0
309,6488,2,16,-15.7423,-12.8002,0.602064,0,0,0
309,6488,2,17,-11.4033,-4.52908,0.866144,0,4.04034,1
309,6488,2,18,-10.173,-5.51726,0.854933,0,0.847814,1
309,6488,2,19,-7.57646,-3.7723,0.9443,0,11.0795,1
309,6488,2,20,-11.1652,-6.75141,0.799615,0,0.053796,1
309,6488,2,21,-9.54081,-3.85098,0.897445,0,0.283205,1
309,6488,2,22,-11.8316,-2.78665,0.903377,0,1.42383,1
309,6488,2,23,-14.2522,-3.15603,0.457244,0,0,0
309,6488,2,24,-14.9171,-7.75204,0.409424,0,0,0
309,6488,2,25,-4.84209,0.525971,0.77902,0,5.73241,1
309,6488,2,26,-9.6787,-8.98191,0.831505,0,4.34073,1
309,6488,2,27,-11.532,-0.523693,0.744116,0,0.442863,1
309,6488,2,28,-9.48596,-0.0158105,0.809625,0,4.48407,1
309,6488,2,29,-13.2616,-2.99809,0.709237,0,0,0
309,6488,3,1,-13.1835,-7.69061,0.743097,0,0.773828,1
309,6488,3,2,-14.5645,-4.73215,0.789757,0,1.80001,1
309,6488,3,3,-11.5387,-6.01841,0.826889,0,3.3247,1
309,6488,3,4,-12.3114,0.187804,0.6686,0.0187877,0.300395,1
309,6488,3,5,-12.5234,-4.96897,0.463752,0.184109,0,0
309,6488,3,6,-7.12965,-1.80916,0.728693,0.327429,0.155466,1
309,6488,3,7,-7.01168,6.05213,0.669779,0,1.01722,1
309,6488,3,8,-9.06545,2.78219,0.456127,0,0,0
309,6488,3,9,-4.55702,0.994527,0.993592,0.497718,3.92941,1
309,6488,3,10,-7.32099,4.0355,0.877264,0,0,0
309,6488,3,11,-8.18489,-0.217641,0.850968,0,0.738578,1
309,6488,3,12,-6.64939,-0.033688,0.701685,0,0.351868,1
309,6488,3,13,-7.82242,3.59885,0.856453,0.242723,1.52915,1
309,6488,3,14,-8.24924,-0.554834,0.0791222,0,0,0
309,6488,3,15,-3.76146,0.305541,0.680506,0.411411,6.59839,1
309,6488,3,16,-8.87298,4.05573,0.78774,0.005623,2.50608,1
309,6488,3,17,-7.04249,6.37086,0.707602,0,3.85791,1
309,6488,3,18,-6.67435,3.38012,0.876241,0,3.83375,1
309,6488,3,19,-8.0477,-0.100488,0.886588,1.04351,0.227896,1
309,6488,3,20,-7.8258,4.91339,0.50001,0,0,0
309,6488,3,21,-8.9962,0.170893,0.705596,0,7.35733,1
309,6488,3,22,-10.2483,1.6165,0.448282,0,0,0
309,6488,3,23,-2.86391,6.03076,0.878758,0.011755,1.83317,1
309,6488,3,24,-12.7222,1.15325,0.525358,0.749271,0,0
309,6488,3,25,-9.59789,4.0804,0.479519,0.968531,0,0
309,6488,3,26,-6.02111,-1.1047,0.92939,0.0243704,1.76961,1
309,6488,3,27,-7.91915,1.79431,0.85229,0.865914,1.0326,1
309,6488,3,28,-6.99639,-4.35757,1,1.25398,4.18117,1
309,6488,3,29,-9.42147,8.24517,0.581733,0.0020788,0,0
309,6488,3,30,-8.3882,1.22419,0.78299,0,0,0
309,6488,3,31,-10.9283,-1.65496,0.110165,0,0,0
309,6488,4,1,-12.0305,1.20163,0.955564,1.3482,0,0
309,6488,4,2,-10.5658,1.67853,0.558716,1.00272,0,0
309,6488,4,3,-11.1314,0.500131,0.852804,1.61992,1.17672,1
309,6488,4,4,-8.23707,-4.73289,0.855442,1.61904,1.29194,1
309,6488,4,5,-10.4372,-0.613697,0.965676,2.14606,1.82624,1
309,6488,4,6,-10.5182,-1.68956,0.834493,1.86324,0.398899,1
309,6488,4,7,-7.61051,-0.0688209,1,4.08991,2.27101,1
309,6488,4,8,-6.3543,2.47818,0.900658,4.94615,1.4997,1
309,6488,4,9,-8.12943,-5.92972,1,3.36481,0.0487507,1
309,6488,4,10,-7.25151,0.784185,0.930703,2.50685,0.269806,1
309,6488,4,11,-10.7595,-2.26336,0.90497,4.06835,0.0241083,1
309,6488,4,12,-5.7856,2.39443,1,2.9621,35.4454,1
309,6488,4,13,-11.3308,4.06896,0.710688,1.05182,0,0
309,6488,4,14,-4.31413,6.0151,0.896277,4.01152,1.14302,1
309,6488,4,15,-8.1476,0.181116,0.906162,2.47442,0,0
309,6488,4,16,-5.72229,-2.54347,0.955705,2.21073,0.523515,1
309,6488,4,17,-4.57603,0.794896,1,5.05967,0.286021,1
309,6488,4,18,-6.86539,5.86185,1,1.83258,0.30951,1
